team1_id,team1_score,team2_id,team2_score,num_ot,team1_seed,team2_seed,strongseed,weakseed,team1_region,team2_region,host_lat,host_long,team1_lat,team1_long,team2_lat,team2_long,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,Outcome
1228,59,1274,63,0,7,2,2,7,W,W,30.25,-97.75,39.730827,-90.246256,25.720406,-80.27645,0,2,0,1,0,0,22,12,107,68,22,12,22,12,0,5,0,1,0,1,47,19,489,328,27,6,27,6,47.4576,31.8343,72.293,11.3523,47.0785,34.255,70.5357,8.9831,41.7284,35.2082,42.4608,53.3672,0.1033,0.0859,50.5919,36.234,68.3824,12.297,44.0062,32.5648,64.9466,8.2873,35.6199,34.927,45.5866,48.9308,0.0965,0.0835,65.6162,65.9896,104.0076,107.5025,99.3753,94.662,64.3378,63.2544,108.2087,111.2036,93.9237,91.599,0
1235,75,1326,78,0,10,2,2,10,Z,Z,39.7594,-84.1917,42.026368,-93.648353,39.998389,-83.009001,1,1,0,0,0,0,61,38,61,38,22,11,22,11,6,10,4,5,2,2,247,72,349,103,26,7,26,7,51.8955,37.4459,73.1322,7.0087,48.7717,31.0694,72.3122,8.5088,43.7707,33.3333,58.2121,53.8202,0.0897,0.0929,49.401,35.5799,70.7819,12.929,43.5754,32.3944,71.5517,7.3996,31.016,36.1691,53.125,48.067,0.104,0.0679,70.2898,69.3289,111.8972,115.6354,99.802,100.0209,63.5588,64.306,108.6218,111.7563,91.1903,89.2588,0
1274,61,1266,71,0,2,3,2,3,W,W,38.8951,-77.0367,25.720406,-80.27645,43.038765,-87.928122,0,5,0,1,0,1,47,19,489,328,27,6,27,6,4,4,2,2,0,0,119,53,133,70,23,8,23,8,50.5919,36.234,68.3824,12.297,44.0062,32.5648,64.9466,8.2873,35.6199,34.927,45.5866,48.9308,0.0965,0.0835,51.5961,29.5775,72.9801,9.9838,44.8864,32.3188,68.1967,9.7996,26.9523,35.9001,57.3634,59.5361,0.1027,0.1018,64.3378,63.2544,108.2087,111.2036,93.9237,91.599,63.7332,64.9445,106.2915,112.1973,96.9634,94.3506,0
1112,70,1326,73,0,6,2,2,6,Z,Z,34.05,-118.25,32.232071,-110.950769,39.998389,-83.009001,1,5,1,3,0,0,94,42,214,89,25,7,25,7,6,10,4,5,2,2,247,72,349,103,26,7,26,7,50.5795,37.1034,74.9307,10.1515,43.4091,35.8234,71.0652,9.2715,37.5065,30.8539,54.0909,49.2347,0.0997,0.0916,49.401,35.5799,70.7819,12.929,43.5754,32.3944,71.5517,7.3996,31.016,36.1691,53.125,48.067,0.104,0.0679,67.0357,66.9529,108.9482,111.8518,94.7472,94.4586,63.5588,64.306,108.6218,111.7563,91.1903,89.2588,0
1231,50,1393,61,0,1,4,1,4,W,W,38.8951,-77.0367,39.166383,-86.526904,43.037587,-76.135062,1,6,1,2,0,1,82,81,272,177,27,6,27,6,29,29,15,15,3,3,916,313,916,313,26,9,26,9,52.024,40.3454,74.3363,9.2527,43.2028,30.4094,70.6927,11.2444,32.3186,32.7429,54.0484,43.3129,0.1052,0.0941,48.4659,33.477,67.497,19.3146,42.6791,28.341,67.3228,8.015,30.3532,40.3346,55.8093,67.6322,0.1372,0.1059,67.5189,67.7947,117.4251,120.4208,92.2932,94.1769,65.6213,64.5188,107.7142,113.0001,92.0136,93.1225,0
1247,58,1455,72,0,13,9,9,13,Z,Z,34.05,-118.25,40.038503,-75.152996,37.716484,-97.296733,0,0,0,0,0,0,140,137,265,248,21,9,21,9,1,8,0,0,0,0,135,69,329,152,26,8,26,8,49.2718,37.6978,73.719,8.2524,50.6241,30.2128,68.1985,10.6796,35.9917,24.5816,55.2239,50,0.1155,0.0874,49.6074,33.8562,69.9115,13.5051,43.6378,32.2057,71.447,8.2798,35.3186,36.5842,55.5556,51.4429,0.1142,0.087,67.0519,66.4892,107.3454,107.9554,97.8571,96.5155,64.7695,64.559,107.1393,107.2784,93.6903,92.8915,0
1277,61,1181,71,0,3,2,2,3,Y,Y,32.705,-97.1228,42.72476,-84.473639,36.00159,-78.94226,15,15,10,10,6,6,437,177,437,177,25,8,25,8,28,28,20,20,11,11,881,237,954,296,27,5,27,5,50.4077,34.0594,70.7965,11.0659,44.2636,30.0623,66.9967,8.8955,27.2384,34.3132,53.4038,51.0176,0.1248,0.1128,50.8475,39.9408,73.8693,9.006,46.1641,29.0381,72.4292,8.1061,33.2514,26.878,53.5417,40.0235,0.0944,0.0729,64.1105,64.3999,105.2819,110.5066,92.8299,89.6802,68.6602,67.9144,114.4513,117.2188,95.1267,93.7064,0
1195,50,1196,62,0,15,3,3,15,X,X,39.791,-86.148,26.464262,-81.773578,29.638248,-82.361195,0,0,0,0,0,0,39,27,39,27,24,10,24,10,12,12,6,6,3,3,412,165,447,185,26,7,26,7,52.3336,33.4307,66.9044,10.5012,46.9372,31.2827,69.289,8.4162,34.3876,37.8031,53.2311,56.4536,0.1254,0.1017,54.2763,37.831,67.6282,9.4192,41.7582,30.9791,65.0794,7.8947,39.4724,32.8413,56.25,50.8966,0.1138,0.0932,69.1973,68.6871,103.5861,102.1036,95.8325,99.4723,62.6458,62.4927,114.4507,113.9367,85.6828,87.1551,0
1332,69,1257,77,0,12,1,1,12,Y,Y,32.705,-97.1228,44.044515,-123.07398,38.215752,-85.758843,0,8,0,0,0,0,71,36,481,279,26,8,26,8,9,17,4,10,2,6,304,111,658,239,29,5,29,5,49.0541,33.2756,70.4574,10.2098,44.8951,33.3882,67.5994,7.1102,27.346,29.8332,51.2712,47.4556,0.1213,0.0958,50.8075,33.2851,70.8696,12.0603,43.3597,31.7529,65.7534,8.1366,30.0304,33.3174,55.7252,49.697,0.1593,0.083,68.8589,68.8999,102.319,102.9085,90.3297,90.2573,66.668,67.2329,108.6223,112.1925,85.2644,83.7994,0
1242,85,1276,87,1,1,4,1,4,X,X,39.791,-86.148,38.957351,-95.24587,42.276138,-83.743132,9,14,6,9,2,2,298,58,505,163,29,5,29,5,3,7,0,2,0,0,117,84,410,259,26,7,26,7,52.8522,36.3636,73.6712,17.5801,39.2883,30.3342,68.6695,7.4227,28.9898,35.639,58.3756,50.6345,0.102,0.1043,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,67.636,67.7027,109.6229,110.3897,89.303,88.3561,63.8288,64.9809,115.6025,118.0446,97.5973,96.465,0
1266,39,1393,55,0,3,4,3,4,W,W,38.8951,-77.0367,43.038765,-87.928122,43.037587,-76.135062,4,4,2,2,0,0,119,53,133,70,23,8,23,8,29,29,15,15,3,3,916,313,916,313,26,9,26,9,51.5961,29.5775,72.9801,9.9838,44.8864,32.3188,68.1967,9.7996,26.9523,35.9001,57.3634,59.5361,0.1027,0.1018,48.4659,33.477,67.497,19.3146,42.6791,28.341,67.3228,8.015,30.3532,40.3346,55.8093,67.6322,0.1372,0.1059,63.7332,64.9445,106.2915,112.1973,96.9634,94.3506,65.6213,64.5188,107.7142,113.0001,92.0136,93.1225,0
1326,66,1455,70,0,2,9,2,9,Z,Z,34.05,-118.25,39.998389,-83.009001,37.716484,-97.296733,6,10,4,5,2,2,247,72,349,103,26,7,26,7,1,8,0,0,0,0,135,69,329,152,26,8,26,8,49.401,35.5799,70.7819,12.929,43.5754,32.3944,71.5517,7.3996,31.016,36.1691,53.125,48.067,0.104,0.0679,49.6074,33.8562,69.9115,13.5051,43.6378,32.2057,71.447,8.2798,35.3186,36.5842,55.5556,51.4429,0.1142,0.087,63.5588,64.306,108.6218,111.7563,91.1903,89.2588,64.7695,64.559,107.1393,107.2784,93.6903,92.8915,0
1181,63,1257,85,0,2,1,1,2,Y,Y,32.705,-97.1228,36.00159,-78.94226,38.215752,-85.758843,28,28,20,20,11,11,881,237,954,296,27,5,27,5,9,17,4,10,2,6,304,111,658,239,29,5,29,5,50.8475,39.9408,73.8693,9.006,46.1641,29.0381,72.4292,8.1061,33.2514,26.878,53.5417,40.0235,0.0944,0.0729,50.8075,33.2851,70.8696,12.0603,43.3597,31.7529,65.7534,8.1366,30.0304,33.3174,55.7252,49.697,0.1593,0.083,68.6602,67.9144,114.4513,117.2188,95.1267,93.7064,66.668,67.2329,108.6223,112.1925,85.2644,83.7994,0
1196,59,1276,79,0,3,4,3,4,X,X,39.791,-86.148,29.638248,-82.361195,42.276138,-83.743132,12,12,6,6,3,3,412,165,447,185,26,7,26,7,3,7,0,2,0,0,117,84,410,259,26,7,26,7,54.2763,37.831,67.6282,9.4192,41.7582,30.9791,65.0794,7.8947,39.4724,32.8413,56.25,50.8966,0.1138,0.0932,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,62.6458,62.4927,114.4507,113.9367,85.6828,87.1551,63.8288,64.9809,115.6025,118.0446,97.5973,96.465,0
1455,68,1257,72,0,9,1,1,9,Z,Y,33.755,-84.39,37.716484,-97.296733,38.215752,-85.758843,1,8,0,0,0,0,135,69,329,152,26,8,26,8,9,17,4,10,2,6,304,111,658,239,29,5,29,5,49.6074,33.8562,69.9115,13.5051,43.6378,32.2057,71.447,8.2798,35.3186,36.5842,55.5556,51.4429,0.1142,0.087,50.8075,33.2851,70.8696,12.0603,43.3597,31.7529,65.7534,8.1366,30.0304,33.3174,55.7252,49.697,0.1593,0.083,64.7695,64.559,107.1393,107.2784,93.6903,92.8915,66.668,67.2329,108.6223,112.1925,85.2644,83.7994,0
1393,56,1276,61,0,4,4,4,4,W,X,33.755,-84.39,43.037587,-76.135062,42.276138,-83.743132,29,29,15,15,3,3,916,313,916,313,26,9,26,9,3,7,0,2,0,0,117,84,410,259,26,7,26,7,48.4659,33.477,67.497,19.3146,42.6791,28.341,67.3228,8.015,30.3532,40.3346,55.8093,67.6322,0.1372,0.1059,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,65.6213,64.5188,107.7142,113.0001,92.0136,93.1225,63.8288,64.9809,115.6025,118.0446,97.5973,96.465,0
1276,76,1257,82,0,4,1,1,4,X,Y,33.755,-84.39,42.276138,-83.743132,38.215752,-85.758843,3,7,0,2,0,0,117,84,410,259,26,7,26,7,9,17,4,10,2,6,304,111,658,239,29,5,29,5,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,50.8075,33.2851,70.8696,12.0603,43.3597,31.7529,65.7534,8.1366,30.0304,33.3174,55.7252,49.697,0.1593,0.083,63.8288,64.9809,115.6025,118.0446,97.5973,96.465,66.668,67.2329,108.6223,112.1925,85.2644,83.7994,0
1291,64,1107,71,0,16,16,16,16,X,X,39.7594,-84.1917,39.680632,-77.35222,42.686917,-73.825014,1,1,0,0,0,0,33,30,33,30,15,16,15,16,3,3,0,0,0,0,191,205,191,205,19,14,19,14,50.2296,35.4916,73.9377,6.7119,54.5763,33.4052,73.3931,8.2645,43.3697,23.9299,46.1447,45.3125,0.0996,0.0816,47.0312,35.9823,75,8.6177,45.9898,34.9112,72.2533,8.0469,26.1396,36.5801,49.1503,54.0645,0.0849,0.0909,70.175,70.0667,108.1393,108.3479,110.2093,110.6783,63.0949,63.2428,103.5767,101.87,100.2026,103.3696,0
1462,59,1301,74,0,12,12,12,12,Y,Y,39.7594,-84.1917,39.149291,-84.477648,35.785111,-78.674517,4,4,2,2,0,0,110,56,110,56,20,12,20,12,2,9,1,2,0,0,70,37,348,192,22,13,22,13,51.4815,34.8,68.8312,8.1513,47.395,35.2496,66.8033,11.9259,27.027,35.7104,57.1922,61.3551,0.0871,0.0831,51.4658,30.4762,65.748,10.7504,47.2583,32.0786,71.2103,8.0782,25.4854,30.5959,49.0526,47.7086,0.073,0.0865,65.7549,65.8305,109.0867,112.7939,102.8081,99.5766,64.7835,66.0939,108.169,113.5673,106.2332,103.4021,0
1411,69,1142,81,0,16,16,16,16,Y,Y,39.7594,-84.1917,29.722468,-95.361961,35.29889,-120.65856,1,6,0,1,0,1,35,28,272,180,18,14,18,14,0,0,0,0,0,0,77,82,77,82,14,19,14,19,50.7031,35.7639,71.25,8.1081,48.862,35.6419,68.7395,10.5045,32.2689,29.6296,54.823,50.5568,0.0663,0.0936,44.2446,32.8969,68.2373,7.6993,48.6413,33.8028,72.3435,10.3417,35.4614,31.0431,52.0924,55.8865,0.0906,0.0742,67.8244,67.3752,109.1877,106.1519,106.0762,112.1348,60.6512,60.1565,102.5043,103.2247,106.5601,104.3188,0
1234,65,1397,78,1,11,11,11,11,Y,Y,39.7594,-84.1917,41.660695,-91.535698,35.955093,-83.929696,1,6,0,0,0,0,73,62,324,239,19,12,19,12,0,0,0,0,0,0,60,40,121,81,21,12,21,12,50.6259,35.0459,73.4967,13.4868,47.2862,31.6736,70.5539,7.7886,27.4836,37.2873,57.889,52.6119,0.1001,0.089,50.6164,31.8555,71.8072,11.6262,44.5078,34.5794,70.2128,9.4996,30.6338,27.62,49.5516,45.1174,0.0813,0.084,70.2216,70.8664,115.6316,120.1418,98.9966,102.5341,62.935,63.3134,111.6884,113.5177,97.0495,94.0612,0
1386,81,1163,89,1,10,7,7,10,W,W,42.9047,-78.8494,39.994442,-75.238343,41.808215,-72.249537,5,5,2,2,0,0,362,246,362,246,24,9,24,9,0,0,0,0,0,0,46,18,46,18,26,8,26,8,52.2586,37.8788,64.4872,11.938,46.0465,34.1716,69.2691,7.1745,36.8921,34.3845,56.6667,55.6364,0.067,0.0994,48.1351,38.7314,77.684,15.2318,42.1854,32.9685,66.417,8.9374,34.2738,32.6194,50.2575,51.7084,0.1066,0.0865,66.108,65.7167,107.7297,110.323,101.0298,98.1365,65.9229,64.9789,108.2691,109.4778,95.4644,92.8815,0
1326,59,1173,60,0,6,11,6,11,X,X,35.7806,-78.6389,39.998389,-83.009001,39.73686,-84.173662,7,11,5,6,2,2,275,82,377,113,25,9,25,9,0,0,0,0,0,0,60,37,60,37,23,10,23,10,51.1129,32.4149,68.8525,12.2465,45.8658,29.2724,71.147,8.3466,32.9067,31.5537,49.9407,43.7582,0.1173,0.0624,50.3639,37.7329,68.1319,7.2508,48.3384,33.2242,70.7083,12.0815,31.9128,31.5762,51.8717,51.1269,0.0911,0.0751,65.0252,65.403,106.6784,107.1348,91.1081,89.8846,65.7254,65.2367,110.7795,113.3938,101.9537,101.3973,0
1107,55,1196,67,0,16,1,1,16,X,X,38.6272,-90.1978,42.686917,-73.825014,29.638248,-82.361195,3,3,0,0,0,0,191,205,191,205,19,14,19,14,13,13,7,7,3,3,447,168,482,188,32,2,32,2,47.0312,35.9823,75,8.6177,45.9898,34.9112,72.2533,8.0469,26.1396,36.5801,49.1503,54.0645,0.0849,0.0909,51.3011,35.865,66.8966,8.6357,43.4688,33.0144,69.3291,8.8476,34.5817,31.2718,53.7566,47.7667,0.1117,0.0889,63.0949,63.2428,103.5767,101.87,100.2026,103.3696,63.0694,63.1796,111.6412,115.753,91.5258,89.9943,0
1153,57,1217,61,0,5,12,5,12,W,W,47.6589,-117.425,39.131159,-84.51428,42.374429,-71.118177,3,5,1,1,0,0,162,106,231,130,27,6,27,6,2,3,0,1,0,0,138,70,314,209,26,4,26,4,46.5596,33.5043,70.8049,15.9728,43.1606,32.0423,67.5159,9.1743,30.9033,32.5501,52.795,54.2029,0.1239,0.0819,49.6552,38.7097,72.4051,13.3215,44.9378,32.7935,70.798,9.7414,28.6154,30.4938,57.1429,50.5988,0.1102,0.0895,63.7057,63.1591,107.3402,107.8564,91.9211,91.419,64.55,65.095,111.8338,111.1981,92.8233,96.2542,0
1264,64,1257,71,0,13,4,4,13,Y,Y,32.715,-117.1625,40.889756,-73.901893,38.215752,-85.758843,0,0,0,0,0,0,60,38,60,38,25,7,25,7,10,18,5,11,3,7,339,116,693,244,29,5,29,5,48.7038,36.8794,66.3395,15.2257,43.9939,32.6693,69.9791,12.3331,30.7022,27.7501,52.1739,52.774,0.1151,0.0873,52.657,36.7816,66.087,12.455,44.3485,28.6195,68.0683,7.1084,35.0806,29.9546,54.0438,49.2366,0.1449,0.0662,70.3644,69.5289,107.5398,106.0143,97.2794,96.6537,69.1489,68.9392,118.6927,117.3621,88.0889,90.5955,0
1459,40,1276,57,0,15,2,2,15,Y,Y,38.6272,-90.1978,34.957914,-81.934572,42.276138,-83.743132,2,2,0,0,0,0,189,184,189,184,20,12,20,12,4,8,1,3,1,1,147,93,440,268,25,8,25,8,47.41,34.6473,66.5421,4.1899,49.6276,32.8605,68.6441,9.3064,29.7347,28.2565,51.2023,44.9405,0.0955,0.0854,52.6936,40.1763,76.2663,6.2723,50.1782,31.8038,73.1123,8.4175,40.0605,31.0565,55.5556,48.2873,0.0821,0.0778,62.4555,61.9795,104.5781,100.9265,100.945,102.7681,63.0594,62.8211,117.1425,122.2637,103.0238,101.6228,0
1174,78,1277,93,0,13,4,4,13,W,W,47.6589,-117.425,39.679783,-75.753579,42.72476,-84.473639,0,0,0,0,0,0,115,140,115,140,25,9,25,9,16,16,11,11,6,6,465,186,465,186,26,8,26,8,49.5293,34.663,71.1351,8.5121,49.6194,32.6866,69.3649,9.5583,34.4877,31.6785,40.2778,44.2308,0.0835,0.0686,52.1076,39.2082,70.7418,13.4052,43.5285,33.1579,72.9795,7.9942,36.2668,36.9291,62.207,49.5716,0.1023,0.0846,70.8446,72.1442,111.7659,110.9047,105.6623,105.6262,66.067,65.6191,113.3864,117.2647,97.9993,96.5119,0
1328,75,1295,80,1,5,12,5,12,Z,Z,47.6589,-117.425,35.208152,-97.445692,46.894523,-96.805689,1,14,0,3,0,1,58,37,537,341,23,9,23,9,1,1,0,0,0,0,133,83,133,83,25,6,25,6,48.6739,37.9494,74.9377,8.3981,48.8336,34.1534,71.4849,8.7363,36.9405,34.9519,53.1353,47.6852,0.0936,0.0815,55.4301,34.7418,75.7622,12.6233,46.0552,37.8428,75.2791,5.126,27.0133,35.0416,43.1298,51.0386,0.0927,0.0797,71.9576,71.2843,113.3529,116.8829,104.5585,100.2536,64.0884,64.2445,116.8623,114.6785,105.2203,103.1756,0
1140,68,1332,87,0,10,7,7,10,Z,Z,43.05,-87.95,40.250851,-111.649281,44.044515,-123.07398,6,6,1,1,0,0,232,77,232,77,23,11,23,11,1,9,1,1,0,0,96,46,506,289,23,9,23,9,49.2102,36.8201,69.0711,7.2202,48.231,33.7382,71.5198,8.8092,22.5047,34.8542,53.7525,54.5752,0.094,0.0822,51.0671,38.797,77.2517,8.7191,49.3827,32.4059,70.943,9.5274,33.6368,32.0399,52.9095,50.358,0.1082,0.0686,73.5115,72.1949,112.5551,113.7187,103.5417,101.2405,69.9928,68.8245,114.7057,117.1227,103.3085,100.5606,0
1160,48,1338,77,0,8,9,8,9,X,X,38.6272,-90.1978,38.84657,-104.82422,40.444502,-79.954692,2,2,0,0,0,0,92,49,148,115,23,11,23,11,9,9,3,3,0,0,287,95,287,95,25,9,25,9,48.6175,31.8102,71.9201,8.9844,47.2656,35.5524,70.3151,9.063,30.4115,35.5488,48.7715,54.3224,0.0874,0.0971,50.0703,35.0575,71.1963,8.6013,45.4984,32.6433,70.6745,10.1266,26.8519,33.547,62.905,52.6589,0.111,0.0747,67.2527,66.4456,103.7381,105.8999,100.1348,96.2408,62.9019,63.9695,112.8605,115.091,97.5045,96.4552,0
1308,69,1361,73,1,13,4,4,13,Z,Z,47.6589,-117.425,32.282875,-106.747841,32.77525,-117.071228,3,3,0,0,0,0,152,88,152,88,26,9,26,9,6,13,1,5,0,3,310,175,495,256,29,4,29,4,52.8509,36.0721,68.4211,13.4291,42.7233,33.264,73.3427,6.5789,26.7274,23.1028,50.2769,39.6919,0.0685,0.0825,45.122,34.1667,67.3373,13.4677,43.5484,30.8118,68.3391,10.5452,25.6137,30.4153,39.2182,48.5149,0.1132,0.0642,66.9142,66.4601,113.9026,112.0734,100.0096,102.6728,63.6681,64.0577,106.9316,108.0156,90.8125,90.9265,0
1301,80,1387,83,1,12,5,5,12,Y,Y,32.715,-117.1625,35.785111,-78.674517,38.636516,-90.23343,2,9,1,2,0,0,70,37,348,192,22,13,22,13,1,5,0,0,0,0,54,13,407,362,26,6,26,6,51.4658,30.4762,65.748,10.7504,47.2583,32.0786,71.2103,8.0782,25.4854,30.5959,49.0526,47.7086,0.073,0.0865,50.5306,31.7406,69.863,9.9558,44.3953,29.6137,68.4129,12.3265,32.3578,25.5763,57.5155,46.8919,0.1088,0.1039,64.7835,66.0939,108.169,113.5673,106.2332,103.4021,67.358,67.1867,103.0281,104.6245,91.1002,91.2243,0
1444,53,1393,77,0,14,3,3,14,X,X,35.7806,-78.6389,42.282589,-85.61512,43.037587,-76.135062,1,1,0,0,0,0,204,154,204,154,23,9,23,9,30,30,16,16,4,4,947,319,947,319,27,5,27,5,53.7002,32.6316,71.8563,9.6889,47.8222,31.4735,71.519,9.962,35.0985,38.3224,47.3404,52.6385,0.0843,0.1074,47.6608,33.0693,70.7692,17.2205,45.5186,34.4675,66.8301,7.6023,26.9621,40.5033,49.0842,63.9416,0.1309,0.0705,66.6096,66.8762,106.3179,106.6874,100.5727,102.3065,60.4471,61.3321,111.7167,113.2241,97.7423,94.1875,0
1113,85,1400,87,0,10,7,7,10,Y,Y,38.6272,-90.1978,33.421922,-111.940011,30.28473,-97.737277,1,7,0,1,0,0,141,120,395,278,21,11,21,11,14,20,5,6,1,1,381,165,583,299,23,10,23,10,48.7973,38.9535,69.3774,12.7719,45.3333,32.6493,64.7541,11.5979,37.149,27.333,56.3397,47.1376,0.072,0.0793,46.873,32.6606,67.1067,15.7975,42.9448,35.2861,69.2216,7.9304,26.0019,36.0157,49.9448,54.3346,0.082,0.091,69.0126,69.2718,107.0191,108.3383,98.0732,95.9888,69.4218,68.1663,106.3702,109.4989,100.5983,96.3269,0
1454,53,1437,73,0,15,2,2,15,W,W,42.9047,-78.8494,43.076848,-87.880488,40.039388,-75.345457,1,1,0,0,0,0,150,140,150,140,21,13,21,13,8,10,4,4,1,1,285,148,407,233,28,4,28,4,49.0724,32.7001,73.2759,6.3272,50.3858,31.04,74.7863,12.0594,40.6061,32.5351,58.4416,47.5797,0.0818,0.102,53.8023,35.5556,71.5802,11.1639,42.9929,35.313,70.7418,7.4144,44.8348,33.0329,60.1149,54.1284,0.1008,0.0825,67.5933,67.4996,103.1606,104.5109,103.8617,104.9094,67.5107,67.1484,114.1827,115.8448,96.7318,93.7249,0
1110,35,1458,75,0,15,2,2,15,Z,Z,43.05,-87.95,38.937802,-77.090106,43.073858,-89.405356,0,0,0,0,0,0,20,12,20,12,20,12,20,12,12,12,5,5,0,0,317,120,347,147,26,7,26,7,55.1478,37.9121,70.6542,9.8566,45.6989,31.8812,67.8788,8.053,35.7564,31.1536,65.7754,50.0745,0.0989,0.1158,51.2612,37.5949,74.5645,7.9624,45.8307,34.0741,72.1934,8.5435,39.1283,25.2927,50.4854,39.7814,0.0758,0.0667,60.779,61.4065,104.9603,103.1066,96.4979,97.296,63.8201,64.3561,115.2419,119.4575,101.0851,98.6776,0
1451,59,1112,68,0,16,1,1,16,Z,Z,32.715,-117.1625,41.19258,-111.94484,32.232071,-110.950769,1,1,0,0,0,0,169,86,169,86,19,11,19,11,2,6,2,4,0,0,126,47,246,94,30,4,30,4,51.1136,39.434,74.2254,8.7402,47.0079,33.6927,70.6597,7.0156,37.1148,22.6082,55.0898,47.5069,0.0601,0.0808,50.7042,36.3636,65.8621,11.5333,40.2,31.9778,71.6332,7.5544,26.4249,26.5066,57.6305,44.7165,0.0904,0.0722,63.998,64.3825,110.6741,105.6284,105.0247,106.4341,64.5209,64.3811,112.2673,113.1181,88.8129,86.9004,0
1304,60,1124,74,0,11,6,6,11,Z,Z,29.4167,-98.5,40.822272,-96.702177,31.545956,-97.119359,0,1,0,0,0,0,34,30,141,138,19,12,19,12,3,3,2,2,0,0,204,149,224,160,24,11,24,11,47.4531,33.3333,71.669,9.261,47.7081,31.5254,68.1452,9.0259,33.5116,35.5636,42.2809,50.8621,0.1061,0.0803,48.3525,38.0323,67.9731,14.058,46.3768,35.5655,66.9683,8.1226,34.29,32.7485,58.0899,61.661,0.0781,0.0816,65.2851,66.1547,102.4522,108.2001,99.1936,96.0301,63.9028,62.5716,114.1024,118.569,105.6855,102.0226,0
1418,66,1166,76,0,14,3,3,14,Z,Z,29.4167,-98.5,30.215283,-92.01941,41.265325,-95.947029,0,2,0,0,0,0,66,62,291,193,23,11,23,11,2,5,0,0,0,0,106,37,255,168,26,7,26,7,49.5779,37.0732,66.5489,9.845,50.6202,33.2155,69.7304,13.4305,32.0647,30.4957,47.3684,45.3032,0.095,0.085,56.2734,41.4918,74.4257,3.775,46.9954,34.1108,69.419,9.176,44.5483,34.5766,64.1588,50.7109,0.0608,0.0739,70.9898,69.8871,110.0513,109.8713,104.9101,105.6575,65.4928,65.1335,121.4365,125.6888,103.335,102.5492,0
1329,77,1211,85,0,9,8,8,9,Z,Z,32.715,-117.1625,36.123085,-97.069743,47.668144,-117.403062,3,4,0,0,0,0,125,76,248,191,21,12,21,12,14,14,4,4,0,0,402,99,402,99,28,6,28,6,51.284,36.4329,71.888,12.1951,44.9695,32.7132,68.7422,9.572,33.797,32.9586,51.559,46.5668,0.1075,0.086,53.563,39.0323,70.844,9.9852,43.2692,31.759,70.6192,8.6139,32.6832,31.2309,54.4276,48.3333,0.0977,0.0883,69.4362,68.4965,113.2952,113.9907,97.3924,96.0137,66.503,66.1347,113.9048,111.4871,97.0929,93.7189,0
1300,75,1235,93,0,14,3,3,14,W,W,29.4167,-98.5,35.974237,-78.898602,42.026368,-93.648353,0,0,0,0,0,0,89,66,89,66,28,5,28,5,2,2,0,0,0,0,88,46,88,46,26,7,26,7,50.9182,32.5253,72.7381,12.0039,43.1752,30.9689,69.4868,11.4357,29.238,35.8783,58.2361,50.56,0.1155,0.08,54.396,35.8333,69.2875,7.0106,45.9656,34.0789,73.2092,8.8635,37.5167,33.4507,62.4294,49.8952,0.0815,0.0751,64.286,64.2499,110.8021,107.4579,91.1503,99.0374,71.953,71.6611,113.4576,115.9219,100.9743,97.8163,0
