TeamName,Season,TeamID,FirstD1Season,LastD1Season,Seed,rank,team,conference,adj_em,luck,luck_rank,sos_adj_em,sos_adj_em_rank,sos_adj_o,sos_adj_o_rank,sos_adj_d,sos_adj_d_rank,nc_sos_adj_em,nc_sos_adj_em_rank,ncaa_seed
New Mexico,2014,1307,1985,2019,X07,33,New Mexico,MWC,17.15,0.032,106,4.83,88,107.7,78,102.9,97,3.24,69,7
New Mexico St,2007,1308,1985,2019,W13,96,New Mexico St.,WAC,7.27,0.035,87,-0.3,158,104.2,159,104.5,161,-3.75,247,13
New Mexico St,2010,1308,1985,2019,Y12,112,New Mexico St.,WAC,6.03,0.122,5,4.03,94,105.8,72,101.7,120,2.09,102,12
New Mexico St,2012,1308,1985,2019,Y13,65,New Mexico St.,WAC,11.22,-0.041,266,-0.88,176,103.4,144,104.3,213,-0.87,185,13
New Mexico St,2013,1308,1985,2019,Y13,88,New Mexico St.,WAC,7.68,0.039,78,0.36,138,102.7,148,102.3,135,3.94,64,13
New Mexico St,2014,1308,1985,2019,Z13,72,New Mexico St.,WAC,10.54,-0.03,246,-3.64,234,103,258,106.7,225,2.6,88,13
New Mexico St,2015,1308,1985,2019,Y15,98,New Mexico St.,WAC,6.63,-0.042,277,-5.37,290,101.1,310,106.5,254,1.78,105,15
New Mexico St,2017,1308,1985,2019,W14,84,New Mexico St.,WAC,7.89,0.063,35,-4.52,267,101,307,105.6,174,-4.82,295,14
New Mexico St,2018,1308,1985,2019,X12,60,New Mexico St.,WAC,12.92,0.027,106,-1.4,174,104,193,105.4,157,3.7,66,12
New Orleans,2017,1309,1985,2019,W16b,178,New Orleans,Slnd,-0.52,0.046,67,-5.29,287,102.3,267,107.6,291,8.32,13,16
Niagara,2005,1310,1985,2019,Y14,106,Niagara,MAAC,5.43,-0.027,238,-3.52,230,101.3,214,104.8,239,0.83,137,14
Niagara,2007,1310,1985,2019,Z16b,186,Niagara,MAAC,-2.76,0.118,3,-6.17,276,101.3,260,107.5,278,-5.19,284,16
Norfolk St,2012,1313,1998,2019,Z15,183,Norfolk St.,MEAC,-1.82,0.189,1,-6.31,313,100.3,292,106.6,324,1.39,112,15
North Carolina,2004,1314,1985,2019,W06,11,North Carolina,ACC,23.23,-0.091,311,13.85,2,110.2,4,96.4,2,2.76,79,6
North Carolina,2005,1314,1985,2019,Z01,1,North Carolina,ACC,32.77,0.011,135,11.64,2,108.7,7,97.1,1,4.26,64,1
North Carolina,2006,1314,1985,2019,Z03,10,North Carolina,ACC,22.16,-0.01,191,9.1,16,107.6,26,98.6,23,-0.83,176,3
North Carolina,2007,1314,1985,2019,W01,1,North Carolina,ACC,31.37,-0.046,279,10.95,6,111,1,100.1,27,3.1,82,1
North Carolina,2008,1314,1985,2019,W01,3,North Carolina,ACC,30.22,0.05,55,10.18,7,108,36,97.8,2,1.5,107,1
North Carolina,2009,1314,1985,2019,X01,1,North Carolina,ACC,31.14,-0.011,195,9.91,24,108.2,27,98.3,15,1.06,126,1
North Carolina,2011,1314,1985,2019,W02,15,North Carolina,ACC,22.18,0.064,33,11.14,8,109.9,11,98.8,14,6.01,36,2
North Carolina,2012,1314,1985,2019,X01,6,North Carolina,ACC,25.44,0.016,134,7.41,30,107.2,27,99.8,40,1.89,100,1
North Carolina,2013,1314,1985,2019,X08,32,North Carolina,ACC,17.14,0.038,86,8.57,19,106.6,25,98,17,-0.95,189,8
North Carolina,2014,1314,1985,2019,W06,29,North Carolina,ACC,18.44,0,186,8.83,23,110.5,9,101.6,60,1.31,121,6
North Carolina,2015,1314,1985,2019,Z04,10,North Carolina,ACC,23.85,-0.026,244,12.76,2,111.1,1,98.3,3,7.64,15,4
North Carolina,2016,1314,1985,2019,W01,2,North Carolina,ACC,29.82,-0.055,305,11.45,8,111.7,4,100.2,18,3.13,77,1
North Carolina,2017,1314,1985,2019,Z01,3,North Carolina,ACC,28.22,0.037,85,12.49,6,112,4,99.5,19,3.87,53,1
North Carolina,2018,1314,1985,2019,Z02,8,North Carolina,ACC,23.59,-0.011,207,13.26,1,111.6,5,98.3,1,7.58,17,2
North Dakota,2017,1315,2009,2019,X15,168,North Dakota,BSky,0.04,0.048,61,-5.66,296,103,237,108.6,330,3.24,66,15
North Florida,2015,1316,2006,2019,X16a,143,North Florida,ASun,2.26,-0.022,230,-7.19,331,101,312,108.2,321,2.23,91,16
North Texas,2007,1317,1985,2019,X15,162,North Texas,SB,-0.98,0.034,92,-6.4,282,102.2,224,108.6,319,-2.88,225,15
North Texas,2010,1317,1985,2019,Z15,175,North Texas,SB,-0.47,0.113,8,-5.87,275,99.9,261,105.7,294,-2.96,245,15
Northeastern,2015,1318,1985,2019,Y14,117,Northeastern,CAA,5.12,0.025,122,-1.29,168,104.5,132,105.7,226,1.8,104,14
Northern Iowa,2004,1320,1985,2019,Z14,84,Northern Iowa,MVC,8.78,0.022,111,2.45,114,103.9,147,101.4,96,-1.91,212,14
Northern Iowa,2005,1320,1985,2019,Z11,45,Northern Iowa,MVC,13.36,-0.035,254,5.44,72,105.8,82,100.3,62,1.09,132,11
Northern Iowa,2006,1320,1985,2019,Y10,32,Northern Iowa,MVC,15.84,-0.025,222,6.18,59,104.4,103,98.2,13,0.24,148,10
Northern Iowa,2009,1320,1985,2019,Z12,83,Northern Iowa,MVC,9.7,0.051,50,3.1,98,104.7,97,101.6,114,1.88,110,12
Northern Iowa,2010,1320,1985,2019,Y09,27,Northern Iowa,MVC,18.87,0.034,85,4.08,92,105.7,73,101.6,115,-1.58,200,9
Northern Iowa,2015,1320,1985,2019,W05,18,Northern Iowa,MVC,20.98,0.018,140,1.42,116,104.4,137,103,104,0.61,137,5
Northern Iowa,2016,1320,1985,2019,Z11,67,Northern Iowa,MVC,11.13,0.013,148,4.8,79,106.1,107,101.3,53,7.57,17,11
Northwestern,2017,1321,1985,2019,X08,38,Northwestern,B10,15.81,0.019,135,8.32,46,109,51,100.7,43,-3.23,249,8
Northwestern LA,2006,1322,1985,2019,W14,93,Northwestern St.,Slnd,7.51,0.016,128,-1.45,190,102.2,201,103.6,173,10.25,9,14
Northwestern LA,2013,1322,1985,2019,X14,138,Northwestern St.,Slnd,2.82,0.075,25,-3.56,235,99.6,297,103.2,179,8.11,12,14
Notre Dame,2002,1323,1985,2019,Y08,19,Notre Dame,BE,19.27,-0.087,307,7.34,47,105.6,98,98.3,8,-1.55,205,8
Notre Dame,2003,1323,1985,2019,Z05,18,Notre Dame,BE,20.31,0.009,139,11,6,107.3,11,96.3,5,3.78,65,5
Notre Dame,2007,1323,1985,2019,Y06,22,Notre Dame,BE,20.02,-0.018,223,4.03,92,105.9,107,101.9,85,-13.12,335,6
Notre Dame,2008,1323,1985,2019,W05,24,Notre Dame,BE,19.07,0.042,72,6.88,54,107.5,48,100.6,66,-7.02,314,5
Notre Dame,2010,1323,1985,2019,X06,35,Notre Dame,BE,17.71,-0.068,320,6.28,66,106.5,51,100.2,84,-9.08,341,6
Notre Dame,2011,1323,1985,2019,Z02,11,Notre Dame,BE,23.25,0.074,24,9.92,17,108.2,27,98.3,6,-3.83,257,2
Notre Dame,2012,1323,1985,2019,Y07,42,Notre Dame,BE,14.22,0.032,87,6.94,37,106.4,42,99.4,28,-4.28,277,7
Notre Dame,2013,1323,1985,2019,Z07,36,Notre Dame,BE,16.65,0.046,62,6.53,54,105.1,82,98.6,34,-6.61,318,7
Notre Dame,2015,1323,1985,2019,Y03,9,Notre Dame,ACC,24.96,0.062,47,7.59,42,107.7,57,100.1,26,-11.62,347,3
Notre Dame,2016,1323,1985,2019,W06,36,Notre Dame,ACC,16.6,0.054,54,10.75,12,111.3,9,100.5,29,-1.64,210,6
Notre Dame,2017,1323,1985,2019,X05,27,Notre Dame,ACC,19.74,0.024,120,10.24,28,110.1,35,99.8,23,-3.85,270,5
Oakland,2005,1324,2000,2019,Z16b,178,Oakland,MCon,-1.2,-0.022,222,1.99,124,105.2,99,103.2,170,14.37,3,16
Oakland,2010,1324,2000,2019,Z14,135,Oakland,Sum,3.19,0.173,1,-2.75,221,101.6,205,104.4,232,10.65,5,14
Oakland,2011,1324,2000,2019,X13,56,Oakland,Sum,13.31,0.021,129,2.01,106,106,68,104,180,14.82,1,13
Ohio,2005,1325,1985,2019,Z13,85,Ohio,MAC,8.29,0.042,70,2.72,112,104.9,109,102.2,123,-4.24,264,13
Ohio,2010,1325,1985,2019,Y14,94,Ohio,MAC,8.25,-0.068,319,0.76,155,103.1,163,102.3,152,-0.9,170,14
Ohio,2012,1325,1985,2019,X13,57,Ohio,MAC,11.88,0.022,116,0.8,139,103.6,135,102.8,157,-2.97,242,13
Ohio St,2002,1326,1985,2019,Z04,17,Ohio St.,B10,19.76,0.005,159,7.51,46,106.8,58,99.3,27,-1.26,196,4
Ohio St,2006,1326,1985,2019,Y02,14,Ohio St.,B10,20.68,0.028,97,6.74,53,107,37,100.3,76,-3.33,241,2
Ohio St,2007,1326,1985,2019,X01,3,Ohio St.,B10,29.33,0.057,46,9.82,17,109,37,99.2,4,-1.71,191,1
Ohio St,2009,1326,1985,2019,Y08,34,Ohio St.,B10,16.34,0.042,67,9.46,30,107.7,36,98.2,14,-3.41,241,8
Ohio St,2010,1326,1985,2019,Y02,7,Ohio St.,B10,24.99,0.007,152,7.88,49,106.3,60,98.4,26,-2.92,243,2
Ohio St,2011,1326,1985,2019,W01,1,Ohio St.,B10,33.47,0.031,103,8.82,26,108.9,17,100,45,-4.08,266,1
Ohio St,2012,1326,1985,2019,W02,2,Ohio St.,B10,30.07,-0.05,287,10.1,4,108.9,3,98.8,13,-3.34,253,2
Ohio St,2013,1326,1985,2019,Z02,7,Ohio St.,B10,25.42,0.02,135,10.18,9,107.3,12,97.1,5,-5.53,302,2
Ohio St,2014,1326,1985,2019,X06,19,Ohio St.,B10,21.3,-0.043,275,7.8,39,109.2,36,101.4,50,-3.36,267,6
Ohio St,2015,1326,1985,2019,Z10,19,Ohio St.,B10,20.75,-0.043,280,6.76,55,108.1,45,101.4,64,-7.41,334,10
Ohio St,2018,1326,1985,2019,Z05,16,Ohio St.,B10,21.16,0.02,124,8.75,44,109.8,40,101.1,46,0.26,151,5
Oklahoma,2002,1328,1985,2019,Z02,5,Oklahoma,B12,26.04,0.043,69,8.77,26,109.2,15,100.4,62,-0.44,169,2
Oklahoma,2003,1328,1985,2019,W01,9,Oklahoma,B12,23.01,0.034,84,9.01,24,106.7,31,97.7,26,-2.32,214,1
Oklahoma,2005,1328,1985,2019,Y03,12,Oklahoma,B12,22.55,-0.006,175,7.68,34,107.5,27,99.8,48,0.09,161,3
Oklahoma,2006,1328,1985,2019,Y06,45,Oklahoma,B12,13.99,0.049,52,6.16,60,105.5,69,99.3,46,-0.61,166,6
Oklahoma,2008,1328,1985,2019,W06,44,Oklahoma,B12,14.47,0.077,23,9.45,18,108.3,30,98.9,15,-0.55,161,6
Oklahoma,2009,1328,1985,2019,X02,7,Oklahoma,B12,24.59,0.018,120,9.49,29,108.3,25,98.9,31,0.46,143,2
Oklahoma,2013,1328,1985,2019,X10,51,Oklahoma,B12,13.8,0.004,166,7.8,27,106.4,30,98.6,31,2.47,91,10
Oklahoma,2014,1328,1985,2019,Z05,30,Oklahoma,B12,17.9,-0.022,232,9.13,20,110.2,16,101,38,0.5,147,5
Oklahoma,2015,1328,1985,2019,W03,11,Oklahoma,B12,22.8,-0.045,285,11,5,110.2,8,99.2,9,1.05,123,3
Oklahoma,2016,1328,1985,2019,Z02,10,Oklahoma,B12,23.78,0.082,29,13.05,1,111.5,6,98.5,3,2.7,87,2
Oklahoma,2018,1328,1985,2019,X10,48,Oklahoma,B12,14.16,-0.008,198,11.68,5,111.3,11,99.6,6,2.13,96,10
Oklahoma St,2002,1329,1985,2019,Y07,38,Oklahoma St.,B12,15.8,0.047,64,7.11,51,108.1,38,101,73,0.53,149,7
Oklahoma St,2003,1329,1985,2019,W06,25,Oklahoma St.,B12,17.67,0.003,157,9.08,22,106.3,44,97.2,13,-1.14,183,6
Oklahoma St,2004,1329,1985,2019,Y02,4,Oklahoma St.,B12,27.37,0.029,92,7.56,31,107.7,29,100.1,44,-5.55,274,2
Oklahoma St,2005,1329,1985,2019,X02,6,Oklahoma St.,B12,25.02,-0.015,204,9.59,15,108,19,98.4,14,5.03,49,2
Oklahoma St,2009,1329,1985,2019,W08,26,Oklahoma St.,B12,18.33,-0.003,169,10.46,12,108.8,15,98.4,19,-0.28,165,8
Oklahoma St,2010,1329,1985,2019,Y07,39,Oklahoma St.,B12,16.72,0.011,136,8.47,38,107.2,36,98.7,36,-4.33,274,7
Oklahoma St,2013,1329,1985,2019,Y05,24,Oklahoma St.,B12,18.69,-0.016,229,6.38,57,106.8,22,100.4,86,-2.26,235,5
Oklahoma St,2014,1329,1985,2019,Z09,21,Oklahoma St.,B12,20.98,-0.11,343,9.06,21,109.9,19,100.8,28,-1.15,194,9
Oklahoma St,2015,1329,1985,2019,Z09,38,Oklahoma St.,B12,14.92,-0.045,287,10.42,8,108.2,41,97.8,2,-1.65,208,9
Oklahoma St,2017,1329,1985,2019,Y10,22,Oklahoma St.,B12,22.48,-0.071,324,14.42,1,112,5,97.6,1,3.07,67,10
Old Dominion,2005,1330,1985,2019,Y12,73,Old Dominion,CAA,10.04,0.049,57,-3.2,217,101,225,104.2,215,-3.98,257,12
Old Dominion,2007,1330,1985,2019,Y12,64,Old Dominion,CAA,12.7,0.013,153,0.84,141,105.6,119,104.8,165,0.64,140,12
Old Dominion,2010,1330,1985,2019,X11,37,Old Dominion,CAA,17.51,0.009,141,3.17,108,105,90,101.9,127,6.16,44,11
Old Dominion,2011,1330,1985,2019,Y09,48,Old Dominion,CAA,14.66,0.059,41,2.38,100,105.2,91,102.8,126,2.76,78,9
Oral Roberts,2006,1331,1985,2019,X16,112,Oral Roberts,MCon,5.7,-0.035,252,-3.45,219,102.8,174,106.2,289,6.88,36,16
Oral Roberts,2007,1331,1985,2019,W14,88,Oral Roberts,MCon,8.36,-0.007,194,-0.93,170,104.9,139,105.8,201,4.23,65,14
Oral Roberts,2008,1331,1985,2019,Y13,77,Oral Roberts,Sum,10.27,0.032,95,-0.01,156,105.4,103,105.4,228,8.75,11,13
Oregon,2002,1332,1985,2019,X02,9,Oregon,P10,22.97,-0.041,255,8.15,36,108.3,31,100.2,51,-3.3,245,2
Oregon,2003,1332,1985,2019,Y08,42,Oregon,P10,14.25,0.032,87,5.24,75,105,72,99.8,85,-4.41,262,8
Oregon,2007,1332,1985,2019,Y03,18,Oregon,P10,20.76,0.031,100,7.19,55,108,59,100.8,53,-9.09,322,3
Oregon,2008,1332,1985,2019,Y09,36,Oregon,P10,15.66,-0.035,259,10.56,5,108.9,14,98.4,6,0.11,143,9
Oregon,2013,1332,1985,2019,Y12,35,Oregon,P12,16.78,0.052,47,5.92,62,105.1,84,99.2,50,-8.08,332,12
Oregon,2014,1332,1985,2019,Z07,28,Oregon,P12,19.02,-0.037,262,7.39,50,109.1,37,101.8,62,-1.18,197,7
Oregon,2015,1332,1985,2019,Z08,45,Oregon,P12,13.88,0.119,5,7.28,46,108.4,32,101.1,53,-2.34,227,8
Oregon,2016,1332,1985,2019,Z01,12,Oregon,P12,22.68,0.041,81,9.06,33,109,47,100,13,1.04,139,1
Oregon,2017,1332,1985,2019,Y03,10,Oregon,P12,25.02,0.034,88,8.05,50,109.2,47,101.2,51,0.51,137,3
Oregon St,2016,1333,1985,2019,Z07,64,Oregon St.,P12,11.65,0.043,78,9.61,24,109.8,32,100.2,17,0.46,155,7
Pacific,2004,1334,1985,2019,Z12,82,Pacific,BW,8.93,0.096,12,0.28,150,103.4,164,103.1,147,3.56,66,12
Pacific,2005,1334,1985,2019,W08,40,Pacific,BW,14.08,0.091,13,0.66,146,103.1,160,102.4,137,1.74,111,8
Pacific,2006,1334,1985,2019,Y13,68,Pacific,BW,10.87,0.01,142,-1.99,199,102.7,180,104.7,211,0.54,139,13
Pacific,2013,1334,1985,2019,W15,128,Pacific,BW,3.96,0.074,26,0.86,130,104.2,111,103.3,187,9.06,7,15
Penn,2002,1335,1985,2019,Y11,58,Penn,Ivy,12.23,-0.019,200,-2.38,210,102.2,212,104.5,202,0.98,136,11
Penn,2003,1335,1985,2019,W11,48,Penn,Ivy,13.35,0.035,82,-1.53,182,100.4,221,102,134,3.49,71,11
Penn,2005,1335,1985,2019,X13,77,Penn,Ivy,9.6,0.034,91,-1.72,187,101.8,199,103.5,188,3.31,81,13
Penn,2006,1335,1985,2019,W15,97,Penn,Ivy,7.3,-0.03,238,-5.06,254,100,272,105,227,1.85,102,15
Penn,2007,1335,1985,2019,X14,92,Penn,Ivy,7.69,0.047,68,-2.74,192,102.5,213,105.3,178,1.14,127,14
Penn,2018,1335,1985,2019,X16,125,Penn,Ivy,3.69,0.076,24,-4.15,261,103.7,209,107.8,296,-2.98,249,16
Penn St,2011,1336,1985,2019,X10,46,Penn St.,B10,14.88,0.037,85,12.46,5,110.7,3,98.3,5,-0.62,172,10
Pepperdine,2002,1337,1985,2019,X10,62,Pepperdine,WCC,11.72,0.061,35,3.97,95,105.9,86,101.9,102,11.94,8,10
Pittsburgh,2002,1338,1985,2019,Y03,16,Pittsburgh,BE,19.94,0,172,3.12,103,103.9,151,100.8,70,-12.07,325,3
Pittsburgh,2003,1338,1985,2019,Y02,3,Pittsburgh,BE,28.61,-0.023,224,7.07,56,105.5,66,98.4,49,-8.24,310,2
Pittsburgh,2004,1338,1985,2019,Y03,5,Pittsburgh,BE,25.91,-0.028,235,5.97,56,106.4,63,100.5,65,-8.2,305,3
Pittsburgh,2005,1338,1985,2019,W09,24,Pittsburgh,BE,18.41,-0.057,287,5.63,69,106.3,61,100.7,79,-10.09,321,9
Pittsburgh,2006,1338,1985,2019,X05,12,Pittsburgh,BE,21.72,-0.031,244,7.81,34,108,21,100.1,72,-6.92,304,5
Pittsburgh,2007,1338,1985,2019,Z03,11,Pittsburgh,BE,22.9,0.033,93,9.54,22,109.6,19,100.1,25,0.72,137,3
Pittsburgh,2008,1338,1985,2019,Y04,22,Pittsburgh,BE,19.91,0.027,104,9.52,16,107.8,44,98.3,5,-1.69,197,4
Pittsburgh,2009,1338,1985,2019,W01,3,Pittsburgh,BE,28.96,-0.012,201,10.11,19,108.1,28,98,12,0.79,132,1
Pittsburgh,2010,1338,1985,2019,Z03,28,Pittsburgh,BE,18.66,0.041,76,7.87,50,107.7,23,99.8,66,-2.76,233,3
Pittsburgh,2011,1338,1985,2019,Y01,4,Pittsburgh,BE,27.08,-0.023,236,8.17,31,107.6,32,99.4,24,-3.68,254,1
Pittsburgh,2013,1338,1985,2019,Z08,11,Pittsburgh,BE,24.08,-0.058,304,4.52,84,104.9,89,100.4,87,-9.69,340,8
Pittsburgh,2014,1338,1985,2019,X09,16,Pittsburgh,ACC,21.89,-0.038,264,7.62,44,108,69,100.4,13,-3.66,275,9
Pittsburgh,2016,1338,1985,2019,W10,37,Pittsburgh,ACC,16.6,-0.011,206,9.06,34,110.8,14,101.7,68,-7.02,324,10
Portland St,2008,1340,1999,2019,X16,112,Portland St.,BSky,5.4,0.062,41,-3.5,232,102.7,202,106.2,271,3.95,60,16
Portland St,2009,1340,1999,2019,W13,118,Portland St.,BSky,4.04,0.025,105,-3.32,233,101.5,221,104.8,242,0,157,13
Princeton,2004,1343,1985,2019,W14,108,Princeton,Ivy,4.86,0.033,85,-4.32,240,100.2,254,104.6,200,-0.07,166,14
Princeton,2011,1343,1985,2019,W13,79,Princeton,Ivy,9.09,0.091,15,-0.72,166,104,136,104.7,219,0.33,150,13
Princeton,2017,1343,1985,2019,X12,58,Princeton,Ivy,12.61,0.007,172,-1.08,157,103.9,187,105,144,2.17,86,12
Providence,2004,1344,1985,2019,Z05,24,Providence,BE,18.32,0.003,165,8.8,21,107.9,25,99.1,19,4.05,59,5
Providence,2014,1344,1985,2019,W11,48,Providence,BE,13.81,0.051,69,8.35,31,109.2,35,100.8,32,0.81,139,11
Providence,2015,1344,1985,2019,W06,27,Providence,BE,16.72,0.038,85,10.26,11,109.7,10,99.4,15,2.18,93,6
Providence,2016,1344,1985,2019,W09,44,Providence,BE,14.49,0.062,42,8.93,36,109.5,39,100.6,32,-3.13,259,9
Providence,2017,1344,1985,2019,W11a,60,Providence,BE,12.43,0.014,152,7.9,52,109.1,49,101.2,54,-4.48,287,11
Providence,2018,1344,1985,2019,Z10,63,Providence,BE,12.17,0.074,28,10.58,17,111.6,4,101.1,45,-1.38,193,10
Purdue,2003,1345,1985,2019,X09,27,Purdue,B10,17.42,-0.012,194,9.53,17,107.6,6,98,38,4.87,55,9
Purdue,2007,1345,1985,2019,Y09,30,Purdue,B10,18.31,0.002,175,9.37,25,109.8,15,100.4,41,1.08,128,9
Purdue,2008,1345,1985,2019,Z06,30,Purdue,B10,18.3,-0.025,234,6.41,62,106.2,86,99.7,36,-3.61,265,6
Purdue,2009,1345,1985,2019,Z05,18,Purdue,B10,21.84,-0.012,199,8.94,36,107.2,46,98.3,16,-5.45,289,5
Purdue,2010,1345,1985,2019,X04,15,Purdue,B10,22.05,0.07,33,8.81,30,107.8,21,99,45,-1.26,193,4
Purdue,2011,1345,1985,2019,Z03,9,Purdue,B10,24.79,0.007,161,10.16,14,108.8,18,98.7,12,1.21,120,3
Purdue,2012,1345,1985,2019,X10,30,Purdue,B10,16.25,-0.003,179,8.81,8,108.4,9,99.6,32,-2.64,234,10
Purdue,2015,1345,1985,2019,Y09,44,Purdue,B10,13.96,-0.006,201,7.45,44,109,17,101.6,75,-2.75,245,9
Purdue,2016,1345,1985,2019,X05,9,Purdue,B10,23.85,-0.046,286,7.43,56,109.1,46,101.7,66,-2.67,239,5
Purdue,2017,1345,1985,2019,Y04,19,Purdue,B10,23.12,0.016,142,9,38,109.6,39,100.6,42,-2.38,224,4
Purdue,2018,1345,1985,2019,W02,5,Purdue,B10,26.27,0.006,163,9.02,41,109.1,51,100.1,14,0.69,144,2
Radford,2009,1347,1985,2019,X16,176,Radford,BSth,-0.86,0.076,21,-4.54,260,101,243,105.5,271,8.71,22,16
Radford,2018,1347,1985,2019,W16b,170,Radford,BSth,0.07,0.063,45,-4.03,255,102.8,259,106.9,249,3.49,71,16
Rhode Island,2017,1348,1985,2019,Y11,34,Rhode Island,A10,16.26,-0.033,267,4.27,78,106.8,79,102.5,79,1.62,113,11
Rhode Island,2018,1348,1985,2019,X07,52,Rhode Island,A10,13.93,0.063,44,3.49,85,107.6,75,104.1,107,3.83,64,7
Richmond,2004,1350,1985,2019,Y11,38,Richmond,A10,15.07,-0.06,281,6.95,41,107.2,37,100.2,50,7.66,17,11
Richmond,2010,1350,1985,2019,X07,54,Richmond,A10,15.01,0.047,64,5.7,70,105.4,80,99.7,63,2.39,95,7
Richmond,2011,1350,1985,2019,Z12,39,Richmond,A10,16.01,0.052,52,3.11,91,104.8,104,101.7,89,1,124,12
Robert Morris,2009,1352,1985,2019,Y15,146,Robert Morris,NEC,1.49,0.055,44,-7.27,310,99.3,284,106.5,317,0.44,144,15
Robert Morris,2010,1352,1985,2019,X15,185,Robert Morris,NEC,-0.97,0.074,27,-7.18,293,98.1,305,105.3,272,3.47,75,15
Robert Morris,2015,1352,1985,2019,X16b,184,Robert Morris,NEC,-1.39,0.055,54,-4.59,264,102.7,233,107.3,287,2.49,86,16
S Carolina St,2003,1354,1985,2019,W16,244,South Carolina St.,MEAC,-8.59,0.115,6,-12.27,318,95.2,317,107.5,315,-0.55,165,16
S Dakota St,2012,1355,2006,2019,Y14,61,South Dakota St.,Sum,11.62,0.03,93,-1.92,198,103.2,152,105.1,259,2.04,97,14
S Dakota St,2013,1355,2006,2019,X13,96,South Dakota St.,Sum,6.79,0.03,103,-3.31,231,102,174,105.3,280,4.11,59,13
S Dakota St,2016,1355,2006,2019,Y12,80,South Dakota St.,Sum,9.57,0.004,168,-0.23,155,104.6,168,104.8,146,1.91,113,12
S Dakota St,2017,1355,2006,2019,X16,185,South Dakota St.,Sum,-1.19,0.029,101,-0.59,145,104.9,137,105.5,171,1.66,111,16
S Dakota St,2018,1355,2006,2019,Z12,78,South Dakota St.,Sum,10.2,0.097,13,-0.09,141,105.8,113,105.9,188,3.59,68,12
S Illinois,2002,1356,1985,2019,W11,49,Southern Illinois,MVC,13.45,0.034,86,2.12,119,105.4,105,103.3,148,3.16,86,11
S Illinois,2003,1356,1985,2019,Y11,55,Southern Illinois,MVC,11.76,0.063,39,1.97,124,103.5,129,101.5,119,3.35,79,11
S Illinois,2004,1356,1985,2019,X09,42,Southern Illinois,MVC,14.33,0.046,62,2.54,113,105.1,107,102.5,134,2.25,103,9
S Illinois,2005,1356,1985,2019,X07,29,Southern Illinois,MVC,16.75,0.015,122,6.1,63,106.7,51,100.6,76,4.17,66,7
S Illinois,2006,1356,1985,2019,W11,48,Southern Illinois,MVC,13.6,0.032,88,5.81,69,103.6,144,97.8,7,0.44,143,11
S Illinois,2007,1356,1985,2019,Z04,16,Southern Illinois,MVC,21.03,0.017,138,10.19,12,110.2,11,100,22,7.3,30,4
SE Louisiana,2005,1368,1985,2019,X15,134,Southeastern Louisiana,Slnd,3.2,0.007,150,-4.75,258,100.3,241,105.1,250,-1.78,212,15
SF Austin,2009,1372,1987,2019,X14,101,Stephen F. Austin,Slnd,6.52,0.053,49,-1.98,204,101.9,212,103.9,202,4.63,58,14
SF Austin,2014,1372,1987,2019,X12,70,Stephen F. Austin,Slnd,10.83,0.073,33,-7.12,309,102,298,109.2,316,-4.19,286,12
SF Austin,2015,1372,1987,2019,X12,51,Stephen F. Austin,Slnd,13.64,0.02,134,-5.56,299,102.2,260,107.7,306,0.63,135,12
SF Austin,2016,1372,1987,2019,W14,41,Stephen F. Austin,Slnd,15.62,0.007,159,-5.88,286,102.7,251,108.6,321,4.79,42,14
SF Austin,2018,1372,1987,2019,W14,112,Stephen F. Austin,Slnd,5.58,0.031,97,-7.16,319,100.6,330,107.8,293,-2.26,225,14
SMU,2015,1374,1985,2019,X06,26,SMU,Amer,17.51,-0.004,193,2.52,99,105.3,109,102.8,100,0.99,127,6
SMU,2017,1374,1985,2019,W06,11,SMU,Amer,24.73,0.003,183,3.25,88,105.3,117,102.1,70,-0.92,179,6
Sam Houston St,2003,1358,1987,2019,X15,157,Sam Houston St.,Slnd,0.82,0.088,13,-7.41,280,97,296,104.5,246,-2,204,15
Sam Houston St,2010,1358,1987,2019,X14,100,Sam Houston St.,Slnd,7.42,0.052,54,-3.33,230,101.3,216,104.6,244,4.67,56,14
San Diego,2003,1360,1985,2019,X13,80,San Diego,WCC,8.32,0.003,160,3.37,100,104.8,81,101.4,113,6.03,37,13
San Diego,2008,1360,1985,2019,Z13,120,San Diego,WCC,4.64,0.045,65,1.43,131,104.3,125,102.9,144,2.61,80,13
San Diego St,2002,1361,1985,2019,X13,74,San Diego St.,MWC,9.29,0.055,46,5.64,70,106.9,53,101.3,82,0.67,144,13
San Diego St,2006,1361,1985,2019,X11,52,San Diego St.,MWC,12.78,-0.001,170,2.27,109,103.7,136,101.5,112,-2.2,216,11
San Diego St,2010,1361,1985,2019,Y11,40,San Diego St.,MWC,16.58,0.006,155,5.4,76,105.3,84,99.9,69,2.24,99,11
San Diego St,2011,1361,1985,2019,X02,8,San Diego St.,MWC,24.98,0.059,43,7.48,38,107.6,31,100.1,48,4.1,56,2
San Diego St,2012,1361,1985,2019,X06,66,San Diego St.,MWC,11.16,0.059,39,3.33,94,104.8,84,101.5,109,-3.76,259,6
San Diego St,2013,1361,1985,2019,X07,31,San Diego St.,MWC,17.43,-0.049,294,7.65,29,106.6,24,98.9,45,1.92,106,7
San Diego St,2014,1361,1985,2019,Z04,23,San Diego St.,MWC,20.38,0.067,37,5.18,79,108,68,102.8,96,2.71,86,4
